subject,strategy,nlogLik,mean_prob,n_selections,experiment_name,age_group,age,best_nlogLik,LR,p_value
Crossact2_p145,random,3.58351893845611,0.16666666666666666,2,Experiment 3,kids,6.166666667,3.414065643760375,-0.33890658939146956,1
Crossact2_p145,novelty,3.5265562210622323,0.17148329130820233,2,Experiment 3,kids,6.166666667,3.414065643760375,-0.22498115460371437,1
Crossact2_p145,margin,10.635778074372073,0.004903096702478772,2,Experiment 3,kids,6.166666667,3.414065643760375,-14.443424861223395,1
Crossact2_p146,entropy,3.414065643760375,0.18140393679664985,2,Experiment 3,kids,6.433333333,3.414065643760375,-0,1
Crossact2_p146,confirmatory,19.386737954992203,6.169121768941042e-5,2,Experiment 3,kids,6.433333333,3.414065643760375,-31.945344622463654,1
Crossact2_p146,random,3.58351893845611,0.16666666666666666,2,Experiment 3,kids,6.433333333,3.414065643760375,-0.33890658939146956,1
Crossact2_p146,novelty,3.5265562210622328,0.17148329130820233,2,Experiment 3,kids,6.433333333,3.414065643760375,-0.22498115460371526,1
Crossact2_p146,margin,10.635778074372073,0.004903096702478772,2,Experiment 3,kids,6.433333333,3.414065643760375,-14.443424861223395,1
Crossact2_p147,entropy,3.414065643760375,0.18140393679664985,2,Experiment 3,kids,6.036111111,3.414065643760375,-0,1
Crossact2_p147,confirmatory,19.386737954992203,6.169121768941042e-5,2,Experiment 3,kids,6.036111111,3.414065643760375,-31.945344622463654,1
Crossact2_p147,random,3.58351893845611,0.16666666666666666,2,Experiment 3,kids,6.036111111,3.414065643760375,-0.33890658939146956,1
Crossact2_p147,novelty,3.5265562210622323,0.17148329130820233,2,Experiment 3,kids,6.036111111,3.414065643760375,-0.22498115460371437,1
Crossact2_p147,margin,10.635778074372073,0.004903096702478772,2,Experiment 3,kids,6.036111111,3.414065643760375,-14.443424861223395,1
Crossact2_p148,entropy,3.414065643760375,0.18140393679664985,2,Experiment 3,kids,5.652777778,3.414065643760375,-0,1
Crossact2_p148,confirmatory,19.386737954992203,6.169121768941042e-5,2,Experiment 3,kids,5.652777778,3.414065643760375,-31.945344622463654,1
Crossact2_p148,random,3.58351893845611,0.16666666666666666,2,Experiment 3,kids,5.652777778,3.414065643760375,-0.33890658939146956,1
Crossact2_p148,novelty,3.5265562210622323,0.17148329130820233,2,Experiment 3,kids,5.652777778,3.414065643760375,-0.22498115460371437,1
Crossact2_p148,margin,10.635778074372073,0.004903096702478772,2,Experiment 3,kids,5.652777778,3.414065643760375,-14.443424861223395,1
Crossact2_p149,entropy,3.414065643760375,0.18140393679664985,2,Experiment 3,kids,6.1,3.414065643760375,-0,1
Crossact2_p149,confirmatory,19.386737954992203,6.169121768941042e-5,2,Experiment 3,kids,6.1,3.414065643760375,-31.945344622463654,1
Crossact2_p149,random,3.58351893845611,0.16666666666666666,2,Experiment 3,kids,6.1,3.414065643760375,-0.33890658939146956,1
Crossact2_p149,novelty,3.5265562210622323,0.17148329130820233,2,Experiment 3,kids,6.1,3.414065643760375,-0.22498115460371437,1
Crossact2_p149,margin,10.635778074372073,0.004903096702478772,2,Experiment 3,kids,6.1,3.414065643760375,-14.443424861223395,1
Crossact2_p150,entropy,3.414065643760375,0.18140393679664985,2,Experiment 3,kids,7.883333333,3.414065643760375,-0,1
Crossact2_p150,confirmatory,19.386737954992203,6.169121768941042e-5,2,Experiment 3,kids,7.883333333,3.414065643760375,-31.945344622463654,1
Crossact2_p150,random,3.58351893845611,0.16666666666666666,2,Experiment 3,kids,7.883333333,3.414065643760375,-0.33890658939146956,1
Crossact2_p150,novelty,3.5265562210622323,0.17148329130820233,2,Experiment 3,kids,7.883333333,3.414065643760375,-0.22498115460371437,1
Crossact2_p150,margin,10.635778074372073,0.004903096702478772,2,Experiment 3,kids,7.883333333,3.414065643760375,-14.443424861223395,1
Crossact2_p152,entropy,3.414065643760375,0.18140393679664985,2,Experiment 3,kids,4.877777778,3.414065643760375,-0,1
Crossact2_p152,confirmatory,19.386737954992203,6.169121768941042e-5,2,Experiment 3,kids,4.877777778,3.414065643760375,-31.945344622463654,1
Crossact2_p152,random,3.58351893845611,0.16666666666666666,2,Experiment 3,kids,4.877777778,3.414065643760375,-0.33890658939146956,1
Crossact2_p152,novelty,3.5265562210622323,0.17148329130820233,2,Experiment 3,kids,4.877777778,3.414065643760375,-0.22498115460371437,1
Crossact2_p152,margin,10.635778074372073,0.004903096702478772,2,Experiment 3,kids,4.877777778,3.414065643760375,-14.443424861223395,1
Crossact2_p153,entropy,3.414065643760375,0.18140393679664985,2,Experiment 3,kids,4.241666667,3.414065643760375,-0,1
Crossact2_p153,confirmatory,19.386737954992203,6.169121768941042e-5,2,Experiment 3,kids,4.241666667,3.414065643760375,-31.945344622463654,1
Crossact2_p153,random,3.58351893845611,0.16666666666666666,2,Experiment 3,kids,4.241666667,3.414065643760375,-0.33890658939146956,1
Crossact2_p153,novelty,3.5265562210622323,0.17148329130820233,2,Experiment 3,kids,4.241666667,3.414065643760375,-0.22498115460371437,1
Crossact2_p153,margin,10.635778074372073,0.004903096702478771,2,Experiment 3,kids,4.241666667,3.414065643760375,-14.443424861223395,1
Crossact2_p154,entropy,3.414065643760375,0.18140393679664985,2,Experiment 3,kids,7.005555556,3.414065643760375,-0,1
Crossact2_p154,confirmatory,19.386737954992203,6.169121768941042e-5,2,Experiment 3,kids,7.005555556,3.414065643760375,-31.945344622463654,1
Crossact2_p154,random,3.58351893845611,0.16666666666666666,2,Experiment 3,kids,7.005555556,3.414065643760375,-0.33890658939146956,1
Crossact2_p154,novelty,3.5265562210622323,0.17148329130820233,2,Experiment 3,kids,7.005555556,3.414065643760375,-0.22498115460371437,1
Crossact2_p154,margin,10.635778074372073,0.004903096702478772,2,Experiment 3,kids,7.005555556,3.414065643760375,-14.443424861223395,1
Crossact2_p155,entropy,3.414065643760375,0.18140393679664985,2,Experiment 3,kids,6.230555556,3.414065643760375,-0,1
Crossact2_p155,confirmatory,19.386737954992203,6.169121768941042e-5,2,Experiment 3,kids,6.230555556,3.414065643760375,-31.945344622463654,1
Crossact2_p155,random,3.58351893845611,0.16666666666666666,2,Experiment 3,kids,6.230555556,3.414065643760375,-0.33890658939146956,1
Crossact2_p155,novelty,3.5265562210622323,0.17148329130820233,2,Experiment 3,kids,6.230555556,3.414065643760375,-0.22498115460371437,1
Crossact2_p155,margin,10.635778074372073,0.004903096702478772,2,Experiment 3,kids,6.230555556,3.414065643760375,-14.443424861223395,1
Crossact2_p156,entropy,3.414065643760375,0.18140393679664985,2,Experiment 3,kids,6.213888889,3.414065643760375,-0,1
Crossact2_p156,confirmatory,19.386737954992203,6.169121768941042e-5,2,Experiment 3,kids,6.213888889,3.414065643760375,-31.945344622463654,1
Crossact2_p156,random,3.58351893845611,0.16666666666666666,2,Experiment 3,kids,6.213888889,3.414065643760375,-0.33890658939146956,1
Crossact2_p156,novelty,3.5265562210622323,0.17148329130820233,2,Experiment 3,kids,6.213888889,3.414065643760375,-0.22498115460371437,1
Crossact2_p156,margin,10.635778074372073,0.004903096702478772,2,Experiment 3,kids,6.213888889,3.414065643760375,-14.443424861223395,1
Crossact2_p157,entropy,3.414065643760375,0.18140393679664985,2,Experiment 3,kids,4.555555556,3.414065643760375,-0,1
Crossact2_p157,confirmatory,19.386737954992203,6.169121768941042e-5,2,Experiment 3,kids,4.555555556,3.414065643760375,-31.945344622463654,1
Crossact2_p157,random,3.58351893845611,0.16666666666666666,2,Experiment 3,kids,4.555555556,3.414065643760375,-0.33890658939146956,1
Crossact2_p157,novelty,3.5265562210622323,0.17148329130820233,2,Experiment 3,kids,4.555555556,3.414065643760375,-0.22498115460371437,1
Crossact2_p157,margin,10.635778074372073,0.004903096702478772,2,Experiment 3,kids,4.555555556,3.414065643760375,-14.443424861223395,1
Crossact2_p158,entropy,3.50543456626716,0.17332172616058605,2,Experiment 3,kids,5.644444444,3.50543456626716,-0,1
Crossact2_p158,confirmatory,16.38705406814063,3.11696971604084e-4,2,Experiment 3,kids,5.644444444,3.50543456626716,-25.763239003746936,1
Crossact2_p158,random,3.58351893845611,0.16666666666666666,2,Experiment 3,kids,5.644444444,3.50543456626716,-0.15616874437789985,1
Crossact2_p158,novelty,3.6752342349737783,0.15921183761773064,2,Experiment 3,kids,5.644444444,3.50543456626716,-0.33959933741323667,1
Crossact2_p158,margin,13.211733278145768,0.0013799941570353353,2,Experiment 3,kids,5.644444444,3.50543456626716,-19.412597423757216,1
Crossact2_p159,entropy,3.414065643760375,0.18140393679664985,2,Experiment 3,kids,5.983333333,3.414065643760375,-0,1
Crossact2_p159,confirmatory,19.386737954992203,6.169121768941042e-5,2,Experiment 3,kids,5.983333333,3.414065643760375,-31.945344622463654,1
Crossact2_p159,random,3.58351893845611,0.16666666666666666,2,Experiment 3,kids,5.983333333,3.414065643760375,-0.33890658939146956,1
Crossact2_p159,novelty,3.5265562210622323,0.17148329130820233,2,Experiment 3,kids,5.983333333,3.414065643760375,-0.22498115460371437,1
Crossact2_p159,margin,10.635778074372073,0.004903096702478772,2,Experiment 3,kids,5.983333333,3.414065643760375,-14.443424861223395,1
p105551,entropy,9.449889793871009,0.09474729453341123,4,Experiment 1,adults,41,7.730067839875659,-3.4396439079906997,1
p105551,confirmatory,7.730067839875659,0.1997997464349179,4,Experiment 1,adults,41,7.730067839875659,-0,1
p105551,random,8.317766166719343,0.125,4,Experiment 1,adults,41,7.730067839875659,-1.1753966536873683,1
p105551,novelty,8.361906638249197,0.12363794613222273,4,Experiment 1,adults,41,7.730067839875659,-1.2636775967470761,1
p105551,margin,20.35105023209566,0.006829166509555023,4,Experiment 1,adults,41,7.730067839875659,-25.24196478444,1
p108449,entropy,9.60048740611365,0.09237367842827988,4,Experiment 1,adults,30,7.189077952857928,-4.822818906511445,1
p108449,confirmatory,7.189077952857928,0.30777400295473994,4,Experiment 1,adults,30,7.189077952857928,-0,1
p108449,random,8.317766166719343,0.125,4,Experiment 1,adults,30,7.189077952857928,-2.2573764277228303,1
p108449,novelty,8.392299005741217,0.12271173167933574,4,Experiment 1,adults,30,7.189077952857928,-2.406442105766578,1
p108449,margin,17.76085474394591,0.12659809415657958,4,Experiment 1,adults,30,7.189077952857928,-21.14355358217596,1
p111104,entropy,8.6863300630616,0.11496574763081979,4,Experiment S1,adults,18,7.739349121231854,-1.8939618836594931,1
p111104,confirmatory,9.170481187545112,0.12110692555534378,4,Experiment S1,adults,18,7.739349121231854,-2.8622641326265175,1
p111104,random,8.317766166719343,0.125,4,Experiment S1,adults,18,7.739349121231854,-1.1568340909749786,1
p111104,novelty,8.326534103786354,0.12473078437416311,4,Experiment S1,adults,18,7.739349121231854,-1.1743699651090012,1
p111104,margin,7.739349121231854,0.14732229253104218,4,Experiment S1,adults,18,7.739349121231854,-0,1
p135064,entropy,8.950412627152613,0.11122061102694036,4,Experiment S1,adults,19,7.6643432957794335,-2.572138662746358,1
p135064,confirmatory,9.412066839905336,0.12365970416790717,4,Experiment S1,adults,19,7.6643432957794335,-3.4954470882518045,1
p135064,random,8.317766166719343,0.125,4,Experiment S1,adults,19,7.6643432957794335,-1.306845741879819,1
p135064,novelty,8.327051456916422,0.12471581631754752,4,Experiment S1,adults,19,7.6643432957794335,-1.325416322273977,1
p135064,margin,7.6643432957794335,0.17188060135490094,4,Experiment S1,adults,19,7.6643432957794335,-0,1
p147453,entropy,8.419342976859706,0.12526282915614279,4,Experiment 1,adults,24,8.317766166719343,-0.2031536202807267,1
p147453,confirmatory,9.508281483334404,0.11050014144174744,4,Experiment 1,adults,24,8.317766166719343,-2.3810306332301217,1
p147453,random,8.317766166719343,0.125,4,Experiment 1,adults,24,8.317766166719343,-0,1
p147453,novelty,8.329724136079898,0.12463134934491851,4,Experiment 1,adults,24,8.317766166719343,-0.023915938721110308,1
p147453,margin,21.585785547742905,0.00586218553990012,4,Experiment 1,adults,24,8.317766166719343,-26.536038762047124,1
p164727,entropy,8.039714839628699,0.13409002878739018,4,Experiment S1,adults,19,8.039714839628699,-0,1
p164727,confirmatory,8.708977845348077,0.20888112471928452,4,Experiment S1,adults,19,8.039714839628699,-1.3385260114387556,1
p164727,random,8.317766166719343,0.125,4,Experiment S1,adults,19,8.039714839628699,-0.5561026541812879,1
p164727,novelty,8.363654082556272,0.12358749389119553,4,Experiment S1,adults,19,8.039714839628699,-0.647878485855145,1
p164727,margin,9.559801409947305,0.09499453428164828,4,Experiment S1,adults,19,8.039714839628699,-3.0401731406372114,1
p18221,entropy,9.437884815156817,0.09507473844521869,4,Experiment S1,adults,21,5.890282083410313,-7.0952054634930075,1
p18221,confirmatory,8.319979761019548,0.1456074290462862,4,Experiment S1,adults,21,5.890282083410313,-4.859395355218469,1
p18221,random,8.317766166719343,0.125,4,Experiment S1,adults,21,5.890282083410313,-4.854968166618059,1
p18221,novelty,8.370082923762237,0.1233800828137327,4,Experiment S1,adults,21,5.890282083410313,-4.959601680703846,1
p18221,margin,5.890282083410313,0.23364855261631745,4,Experiment S1,adults,21,5.890282083410313,-0,1
p18467,entropy,7.857090711594344,0.14173741668680997,4,Experiment S1,adults,19,7.857090711594344,-0,1
p18467,confirmatory,9.730067839875659,0.11242044157054673,4,Experiment S1,adults,19,7.857090711594344,-3.74595425656263,1
p18467,random,8.317766166719343,0.125,4,Experiment S1,adults,19,7.857090711594344,-0.9213509102499984,1
p18467,novelty,8.33024107723837,0.12461640511876443,4,Experiment S1,adults,19,7.857090711594344,-0.9463007312880514,1
p18467,margin,9.241644813149776,0.10322352256243425,4,Experiment S1,adults,19,7.857090711594344,-2.7691082031108643,1
p187398,entropy,8.406715076889835,0.12322816689910378,4,Experiment S1,adults,19,7.957503777818036,-0.8984225981435987,1
p187398,confirmatory,9.135769012687314,0.10830948503545808,4,Experiment S1,adults,19,7.957503777818036,-2.3565304697385567,1
p187398,random,8.317766166719343,0.125,4,Experiment S1,adults,19,7.957503777818036,-0.7205247778026145,1
p187398,novelty,8.328686818056266,0.12466143682325918,4,Experiment S1,adults,19,7.957503777818036,-0.7423660804764598,1
p187398,margin,7.957503777818036,0.14057492546894299,4,Experiment S1,adults,19,7.957503777818036,-0,1
p188620,entropy,10.001921776662419,0.08266654082492303,4,Experiment S1,adults,22,4.452944370510692,-11.097954812303454,1
p188620,confirmatory,9.135769012687316,0.10830948503545808,4,Experiment S1,adults,22,4.452944370510692,-9.365649284353248,1
p188620,random,8.317766166719343,0.125,4,Experiment S1,adults,22,4.452944370510692,-7.729643592417302,1
p188620,novelty,8.328686818056266,0.12466143682325916,4,Experiment S1,adults,22,4.452944370510692,-7.7514848950911475,1
p188620,margin,4.452944370510692,0.41365702041238905,4,Experiment S1,adults,22,4.452944370510692,-0,1
p190260,entropy,8.28209133435401,0.13315380757034162,4,Experiment S1,adults,19,8.28209133435401,-0,1
p190260,confirmatory,9.730067839875659,0.11242044157054673,4,Experiment S1,adults,19,8.28209133435401,-2.8959530110432965,1
p190260,random,8.317766166719343,0.125,4,Experiment S1,adults,19,8.28209133435401,-0.07134966473066484,1
p190260,novelty,8.33024107723837,0.12461640511876443,4,Experiment S1,adults,19,8.28209133435401,-0.09629948576871783,1
p190260,margin,21.780930114696453,0.005772067740372902,4,Experiment S1,adults,19,8.28209133435401,-26.997677560684885,1
p196620,entropy,8.100899003088351,0.13899660825172058,4,Experiment 1,adults,28,8.100899003088351,-0,1
p196620,confirmatory,9.71332386670165,0.1704085725705374,4,Experiment 1,adults,28,8.100899003088351,-3.224849727226598,1
p196620,random,8.317766166719343,0.125,4,Experiment 1,adults,28,8.100899003088351,-0.433734327261984,1
p196620,novelty,8.368225298458528,0.12344513310493083,4,Experiment 1,adults,28,8.100899003088351,-0.5346525907403539,1
p196620,margin,24.66687685190164,0.0028960894899822667,4,Experiment 1,adults,28,8.100899003088351,-33.13195569762658,1
p200542,entropy,7.3307817428809,0.16082527443152056,4,Experiment S1,adults,21,7.3307817428809,-0,1
p200542,confirmatory,8.984901995992724,0.15204180332065903,4,Experiment S1,adults,21,7.3307817428809,-3.3082405062236475,1
p200542,random,8.317766166719343,0.125,4,Experiment S1,adults,21,7.3307817428809,-1.9739688476768862,1
p200542,novelty,8.344613033614255,0.12417259767435568,4,Experiment S1,adults,21,7.3307817428809,-2.0276625814667106,1
p200542,margin,26.94996598739432,0.0012129221263754344,4,Experiment S1,adults,21,7.3307817428809,-39.23836848902684,1
p20106,entropy,9.372663962366495,0.09671255094576905,4,Experiment 1,adults,30,6.071432210121493,-6.602463504490004,1
p20106,confirmatory,8.635302736631338,0.1228067684002432,4,Experiment 1,adults,30,6.071432210121493,-5.12774105301969,1
p20106,random,8.317766166719343,0.125,4,Experiment 1,adults,30,6.071432210121493,-4.4926679131956995,1
p20106,novelty,8.35020336202968,0.12399338514164732,4,Experiment 1,adults,30,6.071432210121493,-4.557542303816373,1
p20106,margin,6.071432210121493,0.2247245275587343,4,Experiment 1,adults,30,6.071432210121493,-0,1
p215469,entropy,8.310717279292527,0.12602166601163597,4,Experiment S1,adults,19,8.310717279292527,-0,1
p215469,confirmatory,10.984901995992724,0.06466249845628785,4,Experiment S1,adults,19,8.310717279292527,-5.348369433400393,1
p215469,random,8.317766166719343,0.125,4,Experiment S1,adults,19,8.310717279292527,-0.014097774853631506,1
p215469,novelty,8.312947472603428,0.1251510566608974,4,Experiment S1,adults,19,8.310717279292527,-0.004460386621801149,1
p215469,margin,8.326597196077639,0.12600874661297307,4,Experiment S1,adults,19,8.310717279292527,-0.031759833570223606,1
p233921,entropy,8.503985103521606,0.12083996493498098,4,Experiment S1,adults,19,6.952917518660401,-3.102135169722409,1
p233921,confirmatory,6.952917518660401,0.20540588608832117,4,Experiment S1,adults,19,6.952917518660401,-0,1
p233921,random,8.317766166719343,0.125,4,Experiment S1,adults,19,6.952917518660401,-2.729697296117884,1
p233921,novelty,8.399184161849512,0.12248900664511417,4,Experiment S1,adults,19,6.952917518660401,-2.892533286378221,1
p233921,margin,25.516677271800486,0.001749835232629606,4,Experiment S1,adults,19,6.952917518660401,-37.127519506280166,1
p239446,entropy,8.546270189953434,0.12406901081625596,4,Experiment 1,adults,21,7.960286457223252,-1.171967465460364,1
p239446,confirmatory,7.960286457223252,0.14353067051644944,4,Experiment 1,adults,21,7.960286457223252,-0,1
p239446,random,8.317766166719343,0.125,4,Experiment 1,adults,21,7.960286457223252,-0.7149594189921817,1
p239446,novelty,8.369048990198202,0.12340997425067605,4,Experiment 1,adults,21,7.960286457223252,-0.8175250659498996,1
p239446,margin,21.716242857934635,0.0052458582295480255,4,Experiment 1,adults,21,7.960286457223252,-27.511912801422767,1
p281406,entropy,7.308113663409428,0.16110200755085266,4,Experiment S1,adults,18,0.36215761832917204,-13.891912090160513,1
p281406,confirmatory,0.36215761832917204,0.9165411708632178,4,Experiment S1,adults,18,0.36215761832917204,-0,1
p281406,random,8.317766166719343,0.125,4,Experiment S1,adults,18,0.36215761832917204,-15.911217096780343,1
p281406,novelty,8.546830670276275,0.1180462352483331,4,Experiment S1,adults,18,0.36215761832917204,-16.369346103894205,1
p281406,margin,11.371471200330445,0.058851607032689796,4,Experiment S1,adults,18,0.36215761832917204,-22.018627164002545,1
p289766,entropy,8.295688033569423,0.12654421432159924,4,Experiment S1,adults,19,8.295688033569423,-0,1
p289766,confirmatory,10.135769012687314,0.08028275130198327,4,Experiment S1,adults,19,8.295688033569423,-3.6801619582357823,1
p289766,random,8.317766166719343,0.125,4,Experiment S1,adults,19,8.295688033569423,-0.04415626629984004,1
p289766,novelty,8.310877410771148,0.12521584142483758,4,Experiment S1,adults,19,8.295688033569423,-0.030378754403450614,1
p289766,margin,8.389254873961084,0.12555310706655537,4,Experiment S1,adults,19,8.295688033569423,-0.18713368078332238,1
p298527,entropy,8.738988343283939,0.11722106782708175,4,Experiment S1,adults,20,8.317766166719343,-0.8424443531291921,1
p298527,confirmatory,10.517476675871226,0.16805039753905016,4,Experiment S1,adults,20,8.317766166719343,-4.399421018303766,1
p298527,random,8.317766166719343,0.125,4,Experiment S1,adults,20,8.317766166719343,-0,1
p298527,novelty,8.347231308222945,0.12409708606384778,4,Experiment S1,adults,20,8.317766166719343,-0.0589302830072036,1
p298527,margin,21.270578168248353,0.006104987052008909,4,Experiment S1,adults,20,8.317766166719343,-25.90562400305802,1
p333485,entropy,8.413396681926184,0.13305861237885547,4,Experiment S1,adults,18,8.317766166719343,-0.19126103041368125,1
p333485,confirmatory,10.71332386670165,0.1562518969965378,4,Experiment S1,adults,18,8.317766166719343,-4.791115399964614,1
p333485,random,8.317766166719343,0.125,4,Experiment S1,adults,18,8.317766166719343,-0,1
p333485,novelty,8.350415891173412,0.12399832348727255,4,Experiment S1,adults,18,8.317766166719343,-0.06529944890813866,1
p333485,margin,19.16069295517422,0.12555922677922934,4,Experiment S1,adults,18,8.317766166719343,-21.685853576909754,1
p357524,entropy,7.8242332687314455,0.14643477259599558,4,Experiment S1,adults,22,7.8242332687314455,-0,1
p357524,confirmatory,9.311931062893084,0.10921368618943604,4,Experiment S1,adults,22,7.8242332687314455,-2.975395588323277,1
p357524,random,8.317766166719343,0.125,4,Experiment S1,adults,22,7.8242332687314455,-0.9870657959757949,1
p357524,novelty,8.329206051376056,0.12464635976615333,4,Experiment S1,adults,22,7.8242332687314455,-1.0099455652892217,1
p357524,margin,25.85554914506553,0.00202636749862126,4,Experiment S1,adults,22,7.8242332687314455,-36.06263175266817,1
p361305,entropy,7.958932769214106,0.1383217052013465,4,Experiment S1,adults,21,7.958932769214106,-0,1
p361305,confirmatory,9.319979761019548,0.12635998707181342,4,Experiment S1,adults,21,7.958932769214106,-2.7220939836108844,1
p361305,random,8.317766166719343,0.125,4,Experiment S1,adults,21,7.958932769214106,-0.7176667950104747,1
p361305,novelty,8.35227351647712,0.12393346985760331,4,Experiment S1,adults,21,7.958932769214106,-0.786681494526027,1
p361305,margin,8.93016930879261,0.11117958788964435,4,Experiment S1,adults,21,7.958932769214106,-1.9424730791570095,1
p383593,entropy,7.446895644539831,0.15753606652880991,4,Experiment 1,adults,33,6.978640728670821,-0.9365098317380198,1
p383593,confirmatory,6.978640728670821,0.216495788000876,4,Experiment 1,adults,33,6.978640728670821,-0,1
p383593,random,8.317766166719343,0.125,4,Experiment 1,adults,33,6.978640728670821,-2.678250876097044,1
p383593,novelty,8.380073793323328,0.12307397606513494,4,Experiment 1,adults,33,6.978640728670821,-2.8028661293050146,1
p383593,margin,26.953207706879475,0.0013139205098359336,4,Experiment 1,adults,33,6.978640728670821,-39.949133956417306,1
p40368,entropy,8.426028169992255,0.12699413643782262,4,Experiment S1,adults,19,8.307686549045984,-0.23668324189254264,1
p40368,confirmatory,9.770380554377489,0.08817164338396319,4,Experiment S1,adults,19,8.307686549045984,-2.92538801066301,1
p40368,random,8.317766166719343,0.125,4,Experiment S1,adults,19,8.307686549045984,-0.020159235346717708,1
p40368,novelty,8.307686549045984,0.12531576849587311,4,Experiment S1,adults,19,8.307686549045984,-0,1
p40368,margin,8.686644510826476,0.14827148819272623,4,Experiment S1,adults,19,8.307686549045984,-0.7579159235609829,1
p4173,entropy,7.840626394654551,0.14186575591085201,4,Experiment S1,adults,18,7.840626394654551,-0,1
p4173,confirmatory,9.412066839905336,0.12365970416790717,4,Experiment S1,adults,18,7.840626394654551,-3.1428808905015693,1
p4173,random,8.317766166719343,0.125,4,Experiment S1,adults,18,7.840626394654551,-0.9542795441295837,1
p4173,novelty,8.327051456916422,0.12471581631754756,4,Experiment S1,adults,18,7.840626394654551,-0.9728501245237418,1
p4173,margin,9.209952913632225,0.10243878410276704,4,Experiment S1,adults,18,7.840626394654551,-2.7386530379553484,1
p419929,entropy,9.631314874218058,0.0904852880487046,4,Experiment S1,adults,18,5.980720822529703,-7.30118810337671,1
p419929,confirmatory,9.170481187545114,0.12110692555534376,4,Experiment S1,adults,18,5.980720822529703,-6.379520730030823,1
p419929,random,8.317766166719343,0.125,4,Experiment S1,adults,18,5.980720822529703,-4.67409068837928,1
p419929,novelty,8.326534103786354,0.12473078437416313,4,Experiment S1,adults,18,5.980720822529703,-4.691626562513303,1
p419929,margin,5.980720822529703,0.23573976371928868,4,Experiment S1,adults,18,5.980720822529703,-0,1
p428899,entropy,8.399330698732143,0.12500503683102437,4,Experiment S1,adults,22,8.26359058621733,-0.2714802250296273,1
p428899,confirmatory,9.170481187545112,0.12110692555534379,4,Experiment S1,adults,22,8.26359058621733,-1.8137812026555657,1
p428899,random,8.317766166719343,0.125,4,Experiment S1,adults,22,8.26359058621733,-0.10835116100402686,1
p428899,novelty,8.326534103786354,0.12473078437416313,4,Experiment S1,adults,22,8.26359058621733,-0.12588703513804944,1
p428899,margin,8.26359058621733,0.13243596605861652,4,Experiment S1,adults,22,8.26359058621733,-0,1
p433378,entropy,7.740158244289535,0.1448091659341047,4,Experiment S1,adults,19,7.740158244289535,-0,1
p433378,confirmatory,9.508281483334404,0.11050014144174744,4,Experiment S1,adults,19,7.740158244289535,-3.536246478089737,1
p433378,random,8.317766166719343,0.125,4,Experiment S1,adults,19,7.740158244289535,-1.1552158448596153,1
p433378,novelty,8.329724136079898,0.1246313493449185,4,Experiment S1,adults,19,7.740158244289535,-1.1791317835807256,1
p433378,margin,9.682581463426079,0.08941521370958025,4,Experiment S1,adults,19,7.740158244289535,-3.8848464382730867,1
p434041,entropy,9.74145360531555,0.08908817415076714,4,Experiment S1,adults,19,8.317766166719343,-2.847374877192415,1
p434041,confirmatory,8.658009170881394,0.13453641917041106,4,Experiment S1,adults,19,8.317766166719343,-0.6804860083241024,1
p434041,random,8.317766166719343,0.125,4,Experiment S1,adults,19,8.317766166719343,-0,1
p434041,novelty,8.348052507221475,0.12406217112276724,4,Experiment S1,adults,19,8.317766166719343,-0.060572681004263274,1
p434041,margin,14.640800103435163,0.2505731268309307,4,Experiment S1,adults,19,8.317766166719343,-12.64606787343164,1
p437560,entropy,8.081418995717943,0.14364158259344098,4,Experiment 1,adults,32,7.921806847512391,-0.31922429641110384,1
p437560,confirmatory,7.921806847512391,0.3129333359233091,4,Experiment 1,adults,32,7.921806847512391,-0,1
p437560,random,8.317766166719343,0.125,4,Experiment 1,adults,32,7.921806847512391,-0.7919186384139039,1
p437560,novelty,8.393426233582787,0.12267932113851293,4,Experiment 1,adults,32,7.921806847512391,-0.9432387721407913,1
p437560,margin,22.584385011600325,0.005454113364084562,4,Experiment 1,adults,32,7.921806847512391,-29.32515632817587,1
p453195,entropy,7.771363963861153,0.14837210244811572,4,Experiment 1,adults,42,7.771363963861153,-0,1
p453195,confirmatory,9.770380554377489,0.08817164338396319,4,Experiment 1,adults,42,7.771363963861153,-3.998033181032673,1
p453195,random,8.317766166719343,0.125,4,Experiment 1,adults,42,7.771363963861153,-1.0928044057163806,1
p453195,novelty,8.307686549045984,0.12531576849587311,4,Experiment 1,adults,42,7.771363963861153,-1.072645170369663,1
p453195,margin,23.16822369288544,0.003967776986257407,4,Experiment 1,adults,42,7.771363963861153,-30.793719458048578,1
p453590,entropy,8.405452579137215,0.13383769600266532,4,Experiment S1,adults,19,8.317766166719343,-0.175372824835744,1
p453590,confirmatory,9.412066839905336,0.1236597041679072,4,Experiment S1,adults,19,8.317766166719343,-2.1886013463719856,1
p453590,random,8.317766166719343,0.125,4,Experiment S1,adults,19,8.317766166719343,-0,1
p453590,novelty,8.327051456916422,0.12471581631754755,4,Experiment S1,adults,19,8.317766166719343,-0.018570580394158043,1
p453590,margin,18.493608007652213,0.12642240386684406,4,Experiment S1,adults,19,8.317766166719343,-20.35168368186574,1
p455946,entropy,8.451223773185614,0.12324056501685796,4,Experiment S1,adults,20,7.969815004491251,-0.9628175373887267,1
p455946,confirmatory,9.311931062893084,0.10921368618943604,4,Experiment S1,adults,20,7.969815004491251,-2.684232116803667,1
